,0,1,2
0,0.10214328714392402,0.10048528015613556,0.09958983222453614
1,0.1003826667232947,0.10102955549955368,0.09958983222453614
2,0.1000176907669414,0.1009206548333168,0.09958983222453614
3,0.09978034965016624,0.10074188560247421,0.09958983222453614
4,0.09974904724142768,0.10045243799686432,0.09958983222453614
5,0.09972243338823318,0.10043496787548065,0.09958983222453614
6,0.09965665180574763,0.10064318627119065,0.09958983222453614
7,0.0997284223003821,0.10044967532157897,0.09958983222453614
8,0.09948473968289115,0.10030014663934708,0.09958983222453614
9,0.09964821522886103,0.10030309557914734,0.09958983222453614
10,0.09949286636981097,0.100276018679142,0.09958983222453614
11,0.09944105519489807,0.10028576850891113,0.09958983222453614
12,0.09947077705101534,0.10026053190231324,0.09958983222453614
13,0.09942218940366399,0.10013562887907028,0.09958983222453614
14,0.0992885779250752,0.1002193421125412,0.09958983222453614
15,0.09932092582637614,0.10014160722494125,0.09958983222453614
16,0.09931735539978201,0.1000933900475502,0.09958983222453614
17,0.09933724915439432,0.1001590609550476,0.09958983222453614
18,0.09940381231633101,0.10018817335367203,0.09958983222453614
19,0.09929846533320166,0.09994169920682908,0.09958983222453614
20,0.09935955353758551,0.09997372329235077,0.09958983222453614
21,0.09926305182955482,0.10007776319980621,0.09958983222453614
22,0.09923137713562358,0.10002411901950836,0.09958983222453614
23,0.09921616399830038,0.10002194494009017,0.09958983222453614
24,0.09928677312352441,0.09993875622749329,0.09958983222453614
25,0.09905029865828427,0.10005491375923156,0.09958983222453614
26,0.09926854859698903,0.09996533840894699,0.09958983222453614
27,0.0990828949213028,0.09992855340242386,0.09958983222453614
28,0.09917318392883648,0.09992201775312423,0.09958983222453614
29,0.0992014534365047,0.09996265769004822,0.09958983222453614
30,0.09921756294640628,0.09983869045972824,0.09958983222453614
31,0.09912971447814595,0.09987771809101105,0.09958983222453614
32,0.09914121633226222,0.09990267306566239,0.09958983222453614
33,0.09903149195692755,0.09990005493164063,0.09958983222453614
34,0.09914628551764922,0.09978472143411636,0.09958983222453614
35,0.09895841232754968,0.09988611191511154,0.09958983222453614
36,0.0990609694069082,0.09983265697956085,0.09958983222453614
37,0.09900973382321271,0.0998323455452919,0.09958983222453614
38,0.09910201888192782,0.09976894855499267,0.09958983222453614
39,0.09906688581813465,0.09990439862012863,0.09958983222453614
40,0.09895953763615002,0.09976857155561447,0.09958983222453614
41,0.09905507561835376,0.09978698045015336,0.09958983222453614
42,0.098988425812938,0.09986497014760971,0.09958983222453614
43,0.0989698524908586,0.09984975457191467,0.09958983222453614
44,0.09900216178460555,0.09974049031734467,0.09958983222453614
45,0.09887962547215548,0.09973124563694,0.09958983222453614
46,0.09892220684073187,0.09975311756134034,0.09958983222453614
47,0.09889779231765053,0.09971266090869904,0.09958983222453614
48,0.09885388837619262,0.09972410202026367,0.09958983222453614
49,0.0988720448721539,0.09977776557207108,0.09958983222453614
50,0.09886008920994674,0.09977538287639617,0.09958983222453614
51,0.09885756140405483,0.09972445219755173,0.09958983222453614
52,0.09880393063480204,0.09984756708145141,0.09958983222453614
53,0.09869681385430422,0.09983621686697006,0.09958983222453614
54,0.09871585528958929,0.09977426528930664,0.09958983222453614
55,0.09869703642346642,0.09978001117706299,0.09958983222453614
56,0.09856801837682723,0.09972762316465378,0.09958983222453614
57,0.09874301298098132,0.09963252991437913,0.09958983222453614
58,0.0986988421461799,0.09971256256103515,0.09958983222453614
59,0.09869385139508681,0.0997480109333992,0.09958983222453614
60,0.09853046157143333,0.09964452534914017,0.09958983222453614
61,0.09857525719837709,0.09960926175117493,0.09958983222453614
62,0.09857155797156422,0.09960186630487441,0.09958983222453614
63,0.09844248988411644,0.0997067630290985,0.09958983222453614
64,0.0984364314512773,0.09966796636581421,0.09958983222453614
65,0.09839453423565084,0.09958681017160416,0.09958983222453614
66,0.0984490950811993,0.09967501610517501,0.09958983222453614
67,0.0984061399373141,0.09972013980150223,0.09958983222453614
68,0.09835534223101355,0.0996166542172432,0.09958983222453614
69,0.09825362254272807,0.09958114922046661,0.09958983222453614
70,0.09823143365708265,0.09965685456991195,0.09958983222453614
71,0.09822697720744393,0.09960736781358719,0.09958983222453614
72,0.0981702659888701,0.09959454834461212,0.09958983222453614
73,0.09824493966319345,0.09961651861667634,0.09958983222453614
74,0.09816730949011716,0.09962194561958312,0.09958983222453614
75,0.09809323584491556,0.09956280291080474,0.09958983222453613
76,0.09804344339804216,0.09957062751054764,0.09958983222453614
77,0.09815868534825065,0.09962477833032608,0.09958983222453614
78,0.09796515567736193,0.09958201944828034,0.09958983222453614
79,0.09801302021200006,0.0996418535709381,0.09958983222453614
80,0.09798628747463226,0.09960614293813705,0.09958983222453614
81,0.09803106760436839,0.09954114407300949,0.09958983222453614
82,0.09788641387766056,0.09957610815763474,0.09958983222453614
83,0.0977996303005652,0.09959840625524521,0.09958983222453614
84,0.09769527649337596,0.09965235441923141,0.09958983222453614
85,0.09771090019832956,0.09958941489458084,0.09958983222453614
86,0.09749052746729417,0.09958002418279648,0.09958983222453614
87,0.09763932303948837,0.09948191195726394,0.09958983222453614
88,0.09743098145181484,0.09949643462896347,0.09958983222453614
89,0.09725161655382678,0.09952964782714843,0.09958983222453614
90,0.09724516914649442,0.09940435588359833,0.09958983222453614
91,0.09707192951982672,0.09936583042144775,0.09958983222453614
92,0.09718722002072769,0.09958602488040924,0.09958983222453614
93,0.09698726326227187,0.09932946413755417,0.09958983222453614
94,0.09699844449758528,0.099350306391716,0.09958983222453614
