,0,1,2
100,0.08993705326860602,,
101,0.08943551223386417,,
102,0.08842295752330259,,
103,0.08646719612858512,,
104,0.08540389226241545,,
105,0.08296950949863954,,
106,0.08361164862459357,,
107,0.08109697190198031,,
108,0.08298571356318214,,
109,0.07928168372674421,,
110,0.0782267615199089,,
111,0.07784748397090219,,
112,0.07891941940242594,,
113,0.07817694414745678,,
114,0.07472978429360823,,
115,0.07607174689119513,,
116,0.07414685864340176,,
117,0.07276692569255828,,
118,0.07112157212062316,,
119,0.07109468815001574,,
120,0.07379125952720642,,
121,0.07034362600608306,,
122,0.06987185323780233,,
123,0.06830830347808925,,
124,0.0694731467962265,,
125,0.06811125199903141,,
126,0.06678369312123819,,
127,0.06640207672661001,,
128,0.06712664138187062,,
129,0.06712121944535862,,
130,0.06699391465295444,,
131,0.06375794743949717,,
132,0.06399764478206635,,
133,0.06630532337860627,,
134,0.06466925879771059,,
135,0.06350495016032999,,
136,0.06245247401974418,,
137,0.06225554173642939,,
138,0.06157548454674808,,
139,0.06076906863938678,,
140,0.061407883031801745,,
141,0.06163293028419668,,
142,0.05990906206044284,,
143,0.05964185893535614,,
144,0.05996246690099889,,
145,0.05931254814971577,,
146,0.05779706953601404,,
147,0.05802164444869215,,
148,0.05959024171937596,,
149,0.05768015826290304,,
150,0.05694667205214501,,
151,0.05717346362092278,,
152,0.055962349528616125,,
153,0.05591523610732772,,
154,0.05510603207078847,,
155,0.05570065598596226,,
156,0.054310505227609114,,
157,0.05404271776025946,,
158,0.05394250731576573,,
159,0.05306280088695613,,
160,0.05164367972449823,,
161,0.051695121689276265,,
162,0.051732033843343905,,
163,0.052135869738730516,,
164,0.05123371732505885,,
165,0.05200325270945376,,
166,0.051123875758864665,,
167,0.0511307739127766,,
168,0.05029857020486485,,
169,0.050235447003082793,,
170,0.049744913347742774,,
171,0.05006199327382174,,
172,0.05007186074148525,,
173,0.050581410920078104,,
174,0.04826567129655318,,
175,0.04792867781086402,,
176,0.048787538720802825,,
177,0.048587577708742835,,
178,0.04685411664572629,,
179,0.048889010562138124,,
180,0.04701440118930557,,
181,0.04746681730855595,,
182,0.04727575479583307,,
183,0.04684836594895883,,
184,0.045019069070165806,,
185,0.04654513009569862,,
186,0.045479176626964046,,
187,0.04498129759322513,,
188,0.04542373437773098,,
189,0.04493347640741955,,
190,0.04503025312315334,,
191,0.04433294433084401,,
192,0.043023866306651726,,
193,0.04456503567370501,,
194,0.04370991068807515,,
195,0.043154953040859916,,
196,0.04276366832581433,,
197,0.04217844617637721,,
198,0.04229812154715711,,
199,0.04357788916338574,,
200,0.04173480287194252,,
201,0.042329279685562306,,
202,0.040935785215009346,,
203,0.04133950428529219,,
204,0.04167423715645617,,
205,0.04082232440059835,,
206,0.04163878799839453,,
207,0.03983847349882126,,
208,0.039796593880111523,,
209,0.03986546004360372,,
210,0.03967135723341595,,
211,0.03941533090038733,,
212,0.03896003408865495,,
213,0.038630831200968135,,
214,0.0392606813528321,,
215,0.03789301105520942,,
216,0.03802693766626445,,
217,0.038078410760922866,,
218,0.03704216419295831,,
219,0.037595689242536375,,
220,0.037056120132858104,,
221,0.03781814260916276,,
222,0.037518748329444365,,
223,0.03600341520526192,,
224,0.037232512628490276,,
225,0.0393221975998445,,
226,0.03809542393142527,,
227,0.037929881905967536,,
228,0.03723251094872301,,
229,0.03573933549902656,,
230,0.03573660582304001,,
231,0.03616132728078149,,
232,0.03492881873791868,,
233,0.03528404023159634,,
234,0.03595826895399527,,
235,0.03408679310571064,,
236,0.03516117670319297,,
237,0.03459369055249474,,
238,0.035862104201858695,,
239,0.03469926099885594,,
240,0.03599313906647942,,
241,0.03535370641134002,,
242,0.03442013977603479,,
243,0.03425934626297517,,
244,0.03392538421533325,,
245,0.03432912707328797,,
246,0.034249948845668274,,
247,0.03339779642495242,,
248,0.033348719897595316,,
249,0.033398352996869524,,
250,0.033030330809679896,,
251,0.03321945082057606,,
252,0.03302088209173896,,
253,0.03336363365704363,,
254,0.03278739513321356,,
255,0.032893488596786154,,
256,0.03221370576457544,,
257,0.033107059313492344,,
258,0.03133516719395464,,
259,0.033529274368827994,,
260,0.03324965915896676,,
261,0.03296993412754753,,
262,0.03257880981672894,,
263,0.03260257669470527,,
264,0.031421113833785055,,
265,0.03162212770093571,,
266,0.03109241011467847,,
267,0.030876222862438723,,
268,0.03083600628105077,,
269,0.03216704004190185,,
270,0.03114880920811133,,
271,0.03072525073181499,,
272,0.03067339341071519,,
273,0.03028727964921431,,
274,0.031110805557532744,,
275,0.029842098091136325,,
276,0.030289226418191737,,
277,0.030049393156712706,,
278,0.03069102627309886,,
279,0.030187880342656917,,
280,0.030858673893592575,,
281,0.03036196932196617,,
282,0.0304741612279957,,
283,0.030142797285860234,,
284,0.03154940805651925,,
285,0.029994806498289107,,
286,0.02988469381901351,,
287,0.028498021465810864,,
288,0.02915230936624787,,
289,0.029066009494391355,,
290,0.02932073290375146,,
291,0.028660732724449852,,
292,0.029955335943536325,,
293,0.028273498415946962,,
294,0.029243810799988834,,
295,0.02771984191103415,,
296,0.028519249619408087,,
297,0.02810353733599186,,
298,0.028545214466073297,,
299,0.02834392208267342,,
300,0.027670244703238662,,
301,0.02805489431728016,,
302,0.027701916532082992,,
303,0.028762547387318177,,
304,0.02808563403785229,,
305,0.028025115206837654,,
306,0.02726960665123029,,
307,0.02736084977334196,,
308,0.02704095555977388,,
309,0.026815982352603566,,
310,0.027426617470654575,,
311,0.02709991412406618,,
312,0.02749630210751837,,
313,0.027261120439930394,,
314,0.02652246219190684,,
315,0.027101586467840454,,
316,0.02672835660251704,,
317,0.026219066286628897,,
318,0.027385337088595738,,
319,0.026527527096596632,,
320,0.02682738694955002,,
321,0.026630231419747526,,
322,0.02664602003991604,,
323,0.026337849883870643,,
324,0.026535933092236518,,
325,0.025645305629480968,,
326,0.02631817943670533,,
327,0.026567665887149896,,
328,0.0262810852649537,,
329,0.026329198784448882,,
330,0.026124504215338015,,
331,0.025947228304364463,,
332,0.026804031628099356,,
333,0.02634817709299651,,
334,0.02552498434754935,,
335,0.026399693895470012,,
336,0.026098269962451674,,
337,0.025914980376308613,,
338,0.026348831416531042,,
339,0.02563623099841855,,
340,0.02646750406108119,,
341,0.025981585186990824,,
342,0.02527602617713538,,
343,0.025571743534369903,,
344,0.024600546847690235,,
345,0.02539259592240507,,
346,0.025190378352999688,,
347,0.0252389335970987,,
348,0.025014917620203712,,
349,0.024536971734328703,,
350,0.024286871660839426,,
351,0.02478602646426721,,
352,0.024186086492104963,,
353,0.024067118994214317,,
354,0.02455578517507423,,
355,0.024784819036722184,,
356,0.02518672582100738,,
357,0.024280644208192825,,
358,0.024114974344318564,,
359,0.024068277796561066,,
360,0.024662081098014658,,
361,0.024362649118358438,,
362,0.024022038937969642,,
363,0.024431210675022817,,
364,0.024395169548012994,,
365,0.024141065099022606,,
366,0.023471170352263884,,
367,0.024545131420547314,,
368,0.02399931941520084,,
369,0.023462171791629356,,
370,0.022796530520374125,,
371,0.024047150002284485,,
372,0.02334973745048046,,
373,0.023781117729165337,,
374,0.023502027541399004,,
375,0.023365734422748738,,
376,0.023042561587962238,,
377,0.023408749577674,,
378,0.02355424605987289,,
379,0.023213558705015618,,
380,0.02303991628641432,,
381,0.023010756163434547,,
382,0.023714485798369756,,
383,0.023989730714396997,,
384,0.02288024771619927,,
385,0.023126265345649287,,
386,0.023227148828181353,,
387,0.023248492242260412,,
388,0.023037735345688735,,
389,0.02267882837490602,,
390,0.02272729051384059,,
391,0.022336854548616843,,
392,0.022431305755268444,,
393,0.02218212255700068,,
394,0.02259217783131383,,
395,0.02316827449608933,,
396,0.022526276822794566,,
397,0.023048483241688122,,
398,0.0224161737005819,,
399,0.022141203595833346,,
400,0.022088396298614414,,
401,0.022127110050483182,,
402,0.022418796812946146,,
403,0.022802602391351352,,
404,0.023128779340874064,,
405,0.021994606378403576,,
406,0.023240875764326617,,
407,0.022158490365201778,,
408,0.022727375314994292,,
409,0.022345007136464118,,
410,0.021619347503239458,,
411,0.021898778114806523,,
412,0.022247993180697614,,
413,0.021749386299740183,,
414,0.02174294196746566,,
415,0.021078453531319444,,
416,0.021643743934956463,,
417,0.020826863145286388,,
418,0.02146132030947642,,
419,0.021149934828281404,,
420,0.022062999084591865,,
421,0.021715277352116324,,
422,0.022304483726620673,,
423,0.021663225516676904,,
424,0.021982286809520288,,
425,0.021359232616695492,,
426,0.021839355419982564,,
427,0.021275343041528356,,
428,0.0211281153221022,,
429,0.021681073531508447,,
430,0.021574830622835592,,
431,0.020707758624445308,,
432,0.021126690940423444,,
433,0.020664900622584602,,
434,0.021523244035514918,,
435,0.02158473177389665,,
436,0.02106968562711369,,
437,0.020982556810433213,,
438,0.021696748239072885,,
439,0.021341916891661556,,
440,0.02181929418986494,,
441,0.021085360937497834,,
442,0.0203657791628079,,
443,0.02012645396996628,,
444,0.0208067102459344,,
445,0.02106896882030097,,
446,0.021383064524693924,,
447,0.02128835800696503,,
448,0.0206440821764144,,
449,0.0206101110171188,,
450,0.020899002104997635,,
451,0.020625913962721825,,
452,0.02140843331136487,,
453,0.02061331209133972,,
454,0.020772322287613696,,
455,0.019949162047017705,,
456,0.020579660846428437,,
457,0.02004822680218653,,
458,0.020047760301015592,,
459,0.020448208038102496,,
460,0.020441223721612584,,
461,0.020038864707404916,,
462,0.02045040136711164,,
463,0.02145053970542821,,
464,0.020497487437996,,
465,0.02060858622870662,,
466,0.020521762730045752,,
467,0.020182111730629747,,
468,0.02036249197342179,,
469,0.02011305645108223,,
470,0.01998260766945102,,
471,0.019622549265623093,,
472,0.01957980211485516,,
473,0.019931160760196773,,
474,0.019559264826503667,,
475,0.020884596278721634,,
476,0.020499921319159595,,
477,0.020480781441385095,,
478,0.02032469791444865,,
479,0.01952550102363933,,
480,0.019556921767917547,,
481,0.020110086825760928,,
482,0.019476963816718623,,
483,0.020104802189902824,,
484,0.018923976881937546,,
485,0.01966459669172764,,
486,0.01906148613853888,,
487,0.019217569414864886,,
488,0.019463723972439766,,
489,0.019960424371741035,,
490,0.019937709861181,,
491,0.01955950913104144,,
492,0.01921305257488381,,
493,0.020100294426083565,,
494,0.018802348930727353,,
495,0.019487962702458554,,
496,0.018683593286709353,,
497,0.020036724399436604,,
498,0.018906075927344234,,
499,0.018852699934081597,,
